time_h,pH,temperature_C,pressure_bar,dissolved_oxygen_pct,viable_cell_density,dead_cell_density,viability_pct,growth_rate_h,death_rate_h,substrate_g_L,lactate_g_L
21.266667,7.1875,37.0152,1.2,7.2639,666934.0,177603.0,78.97,0.014205,0.029497,12.1248,0.0042
21.283333,7.188,37.0097,1.2005,7.1639,666762.0,177873.0,78.94,0.014089,0.029593,12.1264,0.0042
21.3,7.1877,37.0135,1.2004,7.0766,666587.0,178143.0,78.91,0.013959,0.029685,12.1281,0.0043
21.316667,7.1881,37.0184,1.2014,7.0452,666410.0,178415.0,78.88,0.013842,0.029774,12.1298,0.0043
21.333333,7.1906,37.0168,1.2009,7.0192,666232.0,178686.0,78.85,0.0138,0.029807,12.1314,0.0043
21.35,7.1913,37.0074,1.2006,6.9465,666054.0,178958.0,78.82,0.013768,0.029822,12.1331,0.0043
21.366667,7.1903,37.0168,1.2009,6.9703,665874.0,179230.0,78.79,0.013672,0.029887,12.1348,0.0043
21.383333,7.1912,37.0171,1.2002,6.9053,665695.0,179502.0,78.76,0.013703,0.029871,12.1364,0.0043
21.4,7.1915,37.008,1.1998,6.8209,665514.0,179774.0,78.73,0.013616,0.029933,12.1381,0.0043
21.416667,7.1929,37.0108,1.1995,6.7905,665330.0,180047.0,78.7,0.013503,0.030012,12.1398,0.0043
21.433333,7.1926,36.9922,1.1992,6.8004,665147.0,180320.0,78.67,0.013462,0.03004,12.1414,0.0043
21.45,7.1885,36.993,1.2003,6.6913,664963.0,180593.0,78.64,0.013476,0.03003,12.1431,0.0043
21.466667,7.1889,36.9847,1.2013,6.6296,664777.0,180867.0,78.61,0.013323,0.030155,12.1448,0.0044
21.483333,7.1893,36.9937,1.2016,6.5187,664588.0,181141.0,78.58,0.013238,0.03022,12.1464,0.0044
21.5,7.188,36.997,1.2011,6.3314,664397.0,181417.0,78.55,0.013084,0.030329,12.1481,0.0044
21.516667,7.1882,36.9876,1.2021,6.2984,664201.0,181694.0,78.52,0.012819,0.03053,12.1497,0.0044
21.533333,7.1863,36.9833,1.2007,6.1842,664004.0,181972.0,78.49,0.012771,0.030568,12.1514,0.0044
21.55,7.1893,36.998,1.2012,6.1387,663804.0,182251.0,78.46,0.012605,0.0307,12.1531,0.0044
21.566667,7.1885,36.9918,1.2024,6.0886,663603.0,182531.0,78.43,0.012543,0.030729,12.1547,0.0044
21.583333,7.1944,37.001,1.2011,6.0093,663400.0,182810.0,78.4,0.012469,0.030789,12.1564,0.0044
21.6,7.1928,37.0005,1.201,6.169,663196.0,183090.0,78.37,0.012358,0.030853,12.1581,0.0044
21.616667,7.1902,37.0019,1.2013,6.13,662996.0,183369.0,78.33,0.01259,0.030685,12.1597,0.0044
21.633333,7.1908,36.9952,1.2013,6.1253,662795.0,183647.0,78.3,0.012532,0.030735,12.1614,0.0045
21.65,7.192,36.9989,1.2021,6.1482,662593.0,183925.0,78.27,0.012525,0.030739,12.1631,0.0045
21.666667,7.1924,36.9914,1.2016,6.0958,662393.0,184203.0,78.24,0.012559,0.030711,12.1647,0.0045
21.683333,7.1933,36.9885,1.2009,5.9825,662191.0,184481.0,78.21,0.012483,0.030767,12.1664,0.0045
21.7,7.1892,36.9872,1.1999,5.8852,661986.0,184761.0,78.18,0.012318,0.030888,12.1681,0.0045
21.716667,7.1885,36.9788,1.2001,5.9035,661778.0,185041.0,78.15,0.012171,0.031009,12.1697,0.0045
21.733333,7.1875,36.9763,1.2005,5.8272,661571.0,185322.0,78.12,0.012197,0.030997,12.1714,0.0045
21.75,7.1858,36.9844,1.201,5.8385,661361.0,185603.0,78.09,0.012083,0.031089,12.1731,0.0045
21.766667,7.1887,36.9719,1.2018,5.8358,661152.0,185883.0,78.05,0.012099,0.031078,12.1747,0.0045
21.783333,7.1917,36.9749,1.2017,5.7902,660943.0,186164.0,78.02,0.012096,0.031079,12.1764,0.0045
21.8,7.1929,36.9733,1.2022,5.6614,660733.0,186445.0,77.99,0.01203,0.031115,12.1781,0.0046
21.816667,7.1917,36.987,1.2016,5.624,660519.0,186727.0,77.96,0.011836,0.031258,12.1797,0.0046
21.833333,7.1897,36.9894,1.201,5.5912,660304.0,187009.0,77.93,0.01178,0.031292,12.1814,0.0046
21.85,7.1922,36.9851,1.2015,5.6245,660088.0,187291.0,77.9,0.011729,0.031335,12.1831,0.0046
21.866667,7.1951,36.9862,1.2035,5.6718,659874.0,187573.0,77.87,0.011782,0.03129,12.1847,0.0046
21.883333,7.1961,36.9808,1.2032,5.7414,659661.0,187854.0,77.83,0.011854,0.031232,12.1864,0.0046
21.9,7.2006,36.9907,1.2035,5.6356,659450.0,188134.0,77.8,0.01196,0.031155,12.1881,0.0046
21.916667,7.2018,36.9828,1.2023,5.6299,659236.0,188415.0,77.77,0.011801,0.031266,12.1897,0.0046
21.933333,7.2031,36.989,1.2025,5.6432,659022.0,188696.0,77.74,0.011792,0.031275,12.1914,0.0046
21.95,7.2004,36.9885,1.2013,5.4924,658808.0,188976.0,77.71,0.011812,0.031258,12.1931,0.0046
21.966667,7.2023,36.9838,1.2018,5.5475,658590.0,189258.0,77.68,0.011582,0.031427,12.1947,0.0047
21.983333,7.2006,36.9879,1.2012,5.4101,658374.0,189540.0,77.65,0.011666,0.031368,12.1964,0.0047
22.0,7.2009,36.9851,1.2009,5.5239,658154.0,189822.0,77.61,0.011454,0.031521,12.1981,0.0047
22.016667,7.1969,36.9878,1.2002,5.5651,657937.0,190103.0,77.58,0.01163,0.031392,12.1997,0.0047
22.033333,7.1978,36.9905,1.1996,5.4968,657721.0,190384.0,77.55,0.011694,0.031345,12.2014,0.0047
22.05,7.2002,37.0021,1.1999,5.4223,657504.0,190665.0,77.52,0.011589,0.031421,12.2031,0.0047
22.066667,7.2011,37.0177,1.2,5.5026,657284.0,190946.0,77.49,0.011474,0.031504,12.2047,0.0047
22.083333,7.1991,37.0172,1.2004,5.5115,657067.0,191227.0,77.46,0.011598,0.031418,12.2064,0.0047
22.1,7.1971,37.0117,1.201,5.5713,656850.0,191507.0,77.43,0.011611,0.031408,12.2081,0.0047
22.116667,7.2011,37.0231,1.201,5.5322,656636.0,191786.0,77.39,0.011703,0.031338,12.2097,0.0047
22.133333,7.2045,37.0274,1.2003,5.4477,656419.0,192066.0,77.36,0.011643,0.03139,12.2114,0.0048
22.15,7.2056,37.0258,1.2003,5.502,656201.0,192346.0,77.33,0.011511,0.031494,12.2131,0.0048
22.166667,7.2074,37.0339,1.199,5.5016,655984.0,192626.0,77.3,0.011595,0.031432,12.2147,0.0048
22.183333,7.2089,37.0235,1.1986,5.4306,655767.0,192906.0,77.27,0.011592,0.031448,12.2164,0.0048
22.2,7.2086,37.0337,1.2,5.3637,655548.0,193186.0,77.24,0.011483,0.031522,12.2181,0.0048
22.216667,7.2097,37.0367,1.2003,5.3773,655327.0,193467.0,77.21,0.011378,0.03161,12.2197,0.0048
22.233333,7.2101,37.047,1.201,5.2963,655106.0,193748.0,77.18,0.011398,0.031602,12.2214,0.0048
22.25,7.2118,37.052,1.2011,5.3594,654883.0,194029.0,77.14,0.011268,0.031717,12.2231,0.0048
22.266667,7.2119,37.0524,1.2011,5.2172,654661.0,194310.0,77.11,0.011365,0.031661,12.2247,0.0048
22.283333,7.2113,37.0473,1.2003,5.3025,654436.0,194593.0,77.08,0.011141,0.031829,12.2264,0.0048
22.3,7.2122,37.0463,1.1999,5.3115,654213.0,194874.0,77.05,0.011277,0.031715,12.2281,0.0049
22.316667,7.2143,37.0402,1.1999,5.3571,653990.0,195154.0,77.02,0.011291,0.031706,12.2297,0.0049
22.333333,7.2088,37.0392,1.1996,5.3366,653769.0,195434.0,76.99,0.011362,0.031653,12.2314,0.0049
22.35,7.2072,37.0394,1.2009,5.3044,653547.0,195714.0,76.95,0.011335,0.03165,12.233,0.0049
22.366667,7.2077,37.0516,1.2005,5.4114,653325.0,195994.0,76.92,0.011285,0.031683,12.2347,0.0049
22.383333,7.2074,37.0623,1.2009,5.4175,653106.0,196273.0,76.89,0.011449,0.031584,12.2364,0.0049
22.4,7.207,37.0572,1.2009,5.4615,652887.0,196551.0,76.86,0.011456,0.031602,12.238,0.0049
22.416667,7.2067,37.0542,1.2007,5.5102,652669.0,196829.0,76.83,0.011526,0.031537,12.2397,0.0049
22.433333,7.2096,37.049,1.2002,5.5176,652453.0,197106.0,76.8,0.011602,0.031474,12.2414,0.0049
22.45,7.2132,37.0556,1.1994,5.4833,652237.0,197382.0,76.77,0.011613,0.031463,12.243,0.0049
22.466667,7.2103,37.053,1.2005,5.3754,652020.0,197659.0,76.74,0.011556,0.031533,12.2447,0.0049
22.483333,7.2058,37.0468,1.2006,5.4029,651800.0,197937.0,76.71,0.011391,0.031638,12.2464,0.005
22.5,7.2067,37.0536,1.1994,5.4662,651581.0,198214.0,76.68,0.011438,0.031579,12.248,0.005
22.516667,7.2057,37.0574,1.1986,5.451,651364.0,198490.0,76.64,0.011535,0.031522,12.2497,0.005
22.533333,7.2061,37.0639,1.1977,5.4379,651146.0,198767.0,76.61,0.01151,0.031547,12.2514,0.005
22.55,7.203,37.0662,1.1984,5.5064,650928.0,199043.0,76.58,0.011488,0.03158,12.253,0.005
22.566667,7.2015,37.071,1.1993,5.3834,650712.0,199318.0,76.55,0.011594,0.031501,12.2547,0.005
22.583333,7.203,37.0761,1.1992,5.2925,650493.0,199595.0,76.52,0.011402,0.031655,12.2564,0.005
22.6,7.2054,37.0671,1.1992,5.2801,650270.0,199873.0,76.49,0.011258,0.031778,12.258,0.005
22.616667,7.207,37.0619,1.1988,5.2771,650048.0,200151.0,76.46,0.011241,0.031769,12.2597,0.005
22.633333,7.2093,37.0757,1.1979,5.2883,649825.0,200428.0,76.43,0.011237,0.031763,12.2614,0.005
22.65,7.2062,37.081,1.1974,5.2351,649603.0,200706.0,76.4,0.011248,0.031798,12.263,0.0051
22.666667,7.2045,37.0792,1.1978,5.2585,649379.0,200984.0,76.36,0.011164,0.031869,12.2647,0.0051
22.683333,7.2043,37.0693,1.1984,5.2464,649155.0,201262.0,76.33,0.011203,0.031831,12.2664,0.0051
22.7,7.2071,37.0635,1.1975,5.236,648932.0,201539.0,76.3,0.011188,0.031814,12.268,0.0051
22.716667,7.2102,37.0635,1.1975,5.1719,648709.0,201816.0,76.27,0.011172,0.031817,12.2697,0.0051
22.733333,7.2144,37.0558,1.1972,5.203,648484.0,202093.0,76.24,0.011068,0.031903,12.2714,0.0051
22.75,7.2091,37.0631,1.1978,5.2542,648259.0,202370.0,76.21,0.011116,0.031868,12.273,0.0051
22.766667,7.2102,37.0611,1.1973,5.2367,648037.0,202647.0,76.18,0.0112,0.031801,12.2747,0.0051
22.783333,7.2073,37.0632,1.198,5.3241,647814.0,202923.0,76.15,0.011172,0.031821,12.2764,0.0051
22.8,7.208,37.0681,1.1979,5.2825,647594.0,203197.0,76.12,0.011311,0.031713,12.278,0.0051
22.816667,7.2089,37.0645,1.1982,5.2045,647372.0,203473.0,76.09,0.011243,0.031778,12.2797,0.0052
22.833333,7.2063,37.0675,1.1989,5.1341,647148.0,203749.0,76.05,0.011121,0.031862,12.2814,0.0052
22.85,7.2078,37.063,1.199,5.2211,646922.0,204025.0,76.02,0.011009,0.031945,12.283,0.0052
22.866667,7.2096,37.0671,1.2003,5.1682,646699.0,204301.0,75.99,0.011149,0.031834,12.2847,0.0052
22.883333,7.2068,37.0613,1.2001,5.0106,646475.0,204576.0,75.96,0.011062,0.031914,12.2864,0.0052
22.9,7.206,37.0568,1.2006,5.033,646245.0,204854.0,75.93,0.010813,0.032077,12.288,0.0052
22.916667,7.2042,37.0597,1.201,4.9823,646017.0,205131.0,75.9,0.010851,0.032036,12.2897,0.0052
22.933333,7.2028,37.0443,1.2003,4.9349,645788.0,205408.0,75.87,0.010769,0.032101,12.2914,0.0052
22.95,7.2028,37.0375,1.1999,4.858,645557.0,205685.0,75.84,0.010696,0.032122,12.293,0.0052
22.966667,7.2032,37.0396,1.2002,4.8635,645324.0,205963.0,75.81,0.010571,0.032203,12.2947,0.0052
22.983333,7.1991,37.035,1.1999,4.842,645092.0,206241.0,75.77,0.01058,0.032201,12.2964,0.0053
23.0,7.1993,37.0436,1.2004,4.7835,644859.0,206518.0,75.74,0.010546,0.032217,12.298,0.0053
23.016667,7.201,37.047,1.1999,4.8455,644624.0,206797.0,75.71,0.010448,0.032304,12.2997,0.0053
23.033333,7.2006,37.0371,1.2002,4.8647,644391.0,207074.0,75.68,0.010549,0.032234,12.3014,0.0053
23.05,7.1999,37.0363,1.1997,4.9086,644159.0,207351.0,75.65,0.010583,0.032193,12.303,0.0053
23.066667,7.1998,37.0368,1.2,4.8371,643928.0,207627.0,75.62,0.010655,0.032138,12.3047,0.0053
23.083333,7.1975,37.0219,1.2003,4.7642,643695.0,207903.0,75.59,0.010537,0.032226,12.3064,0.0053
23.1,7.1979,37.0239,1.2007,4.6944,643461.0,208181.0,75.56,0.010419,0.032298,12.308,0.0053
23.116667,7.1978,37.0343,1.2018,4.7683,643224.0,208458.0,75.52,0.010302,0.032386,12.3097,0.0053
23.133333,7.1987,37.0273,1.2021,4.7658,642989.0,208735.0,75.49,0.010424,0.032309,12.3114,0.0053
23.15,7.2002,37.0228,1.2019,4.7842,642755.0,209012.0,75.46,0.010421,0.032302,12.313,0.0053
23.166667,7.2008,37.0256,1.2014,4.7046,642521.0,209288.0,75.43,0.010452,0.032274,12.3147,0.0054
23.183333,7.2049,37.0412,1.2016,4.629,642285.0,209565.0,75.4,0.01032,0.032374,12.3164,0.0054
23.2,7.2027,37.0438,1.2023,4.5631,642046.0,209843.0,75.37,0.01019,0.032496,12.318,0.0054
23.216667,7.2023,37.0444,1.2027,4.5554,641805.0,210122.0,75.34,0.010078,0.032581,12.3197,0.0054
23.233333,7.1982,37.0477,1.2033,4.5649,641564.0,210400.0,75.3,0.010065,0.032591,12.3214,0.0054
23.25,7.1992,37.0438,1.2025,4.6457,641323.0,210679.0,75.27,0.010081,0.032587,12.323,0.0054
23.266667,7.2003,37.0463,1.2033,4.5894,641086.0,210955.0,75.24,0.010218,0.032476,12.3247,0.0054
23.283333,7.1988,37.0465,1.2027,4.6536,640846.0,211233.0,75.21,0.010122,0.032552,12.3263,0.0054
23.3,7.1983,37.0394,1.2026,4.6761,640608.0,211509.0,75.18,0.010231,0.032472,12.328,0.0054
23.316667,7.2008,37.0412,1.2027,4.7076,640372.0,211785.0,75.15,0.01027,0.032431,12.3297,0.0054
23.333333,7.2002,37.0359,1.2027,4.6958,640136.0,212060.0,75.12,0.010322,0.032395,12.3313,0.0055
23.35,7.2046,37.044,1.2029,4.7304,639900.0,212335.0,75.08,0.010304,0.032401,12.333,0.0055
23.366667,7.2042,37.0352,1.2026,4.7459,639666.0,212610.0,75.05,0.010359,0.032376,12.3347,0.0055
23.383333,7.2046,37.0376,1.203,4.7097,639432.0,212884.0,75.02,0.010387,0.032341,12.3363,0.0055
23.4,7.2027,37.0464,1.2033,4.6941,639196.0,213158.0,74.99,0.010326,0.032391,12.338,0.0055
23.416667,7.2023,37.0449,1.2031,4.7348,638961.0,213432.0,74.96,0.010299,0.032424,12.3397,0.0055
23.433333,7.2087,37.0454,1.2033,4.6348,638726.0,213706.0,74.93,0.010367,0.03237,12.3413,0.0055
23.45,7.2072,37.0526,1.2034,4.3636,638489.0,213981.0,74.9,0.010197,0.03251,12.343,0.0055
23.466667,7.2086,37.0641,1.2019,4.4829,638243.0,214259.0,74.87,0.009734,0.032863,12.3447,0.0055
23.483333,7.2012,37.0691,1.2017,4.3484,638000.0,214536.0,74.84,0.009936,0.032743,12.3463,0.0055
23.5,7.2023,37.0754,1.2019,4.4079,637753.0,214814.0,74.8,0.009706,0.032914,12.348,0.0055
23.516667,7.2011,37.0621,1.2022,4.5406,637508.0,215092.0,74.77,0.009806,0.032858,12.3497,0.0056
23.533333,7.204,37.0483,1.2011,4.5013,637268.0,215367.0,74.74,0.010037,0.03265,12.3513,0.0056
23.55,7.1997,37.0478,1.2012,4.4255,637027.0,215642.0,74.71,0.009973,0.032668,12.353,0.0056
23.566667,7.2017,37.0509,1.2008,4.4335,636784.0,215918.0,74.68,0.009844,0.03276,12.3547,0.0056
23.583333,7.1966,37.0479,1.2008,4.4633,636541.0,216194.0,74.65,0.009857,0.032757,12.3563,0.0056
23.6,7.1977,37.0487,1.2005,4.4997,636299.0,216469.0,74.62,0.009909,0.032714,12.358,0.0056
23.616667,7.2003,37.0473,1.2007,4.5043,636058.0,216743.0,74.58,0.009971,0.032669,12.3597,0.0056
23.633333,7.1986,37.0499,1.2003,4.5457,635818.0,217017.0,74.55,0.009979,0.032659,12.3613,0.0056
23.65,7.1987,37.0471,1.2001,4.5281,635579.0,217291.0,74.52,0.010049,0.032612,12.363,0.0056
23.666667,7.1945,37.0488,1.2002,4.5986,635339.0,217564.0,74.49,0.01002,0.032628,12.3647,0.0056
23.683333,7.1933,37.0602,1.2,4.5555,635102.0,217836.0,74.46,0.010138,0.032549,12.3663,0.0057
23.7,7.1909,37.048,1.2009,4.6588,634863.0,218109.0,74.43,0.010062,0.032633,12.368,0.0057
23.716667,7.1927,37.0415,1.202,4.6475,634627.0,218380.0,74.4,0.010238,0.032483,12.3697,0.0057
23.733333,7.1923,37.05,1.2023,4.8013,634392.0,218650.0,74.37,0.010221,0.03248,12.3713,0.0057
23.75,7.1931,37.0467,1.2018,4.6887,634161.0,218919.0,74.34,0.010475,0.032308,12.373,0.0057
23.766667,7.1926,37.0533,1.2021,4.7004,633927.0,219189.0,74.31,0.01029,0.032437,12.3747,0.0057
23.783333,7.1903,37.0539,1.2026,4.7381,633693.0,219459.0,74.28,0.010307,0.032438,12.3763,0.0057
23.8,7.191,37.0478,1.203,4.5447,633461.0,219728.0,74.25,0.010369,0.032402,12.378,0.0057
23.816667,7.1923,37.0636,1.2018,4.5443,633222.0,219999.0,74.22,0.010046,0.032628,12.3797,0.0057
23.833333,7.1925,37.0596,1.2023,4.59,632983.0,220270.0,74.18,0.010042,0.032661,12.3813,0.0057
23.85,7.1931,37.0638,1.2022,4.8089,632746.0,220541.0,74.15,0.01012,0.032592,12.383,0.0057
23.866667,7.1937,37.064,1.2009,4.7801,632516.0,220808.0,74.12,0.010485,0.03233,12.3847,0.0058
23.883333,7.1969,37.0543,1.1995,4.7896,632285.0,221076.0,74.09,0.010438,0.032363,12.3863,0.0058
23.9,7.2005,37.0537,1.1993,4.6766,632054.0,221343.0,74.06,0.010457,0.032321,12.388,0.0058
23.916667,7.2016,37.0571,1.1982,4.7606,631821.0,221611.0,74.03,0.01027,0.032457,12.3897,0.0058
23.933333,7.2035,37.0634,1.1987,4.8108,631590.0,221878.0,74.0,0.010409,0.032362,12.3913,0.0058
23.95,7.2047,37.068,1.1976,4.7202,631360.0,222144.0,73.97,0.01049,0.032319,12.393,0.0058
23.966667,7.2027,37.066,1.198,4.7504,631127.0,222411.0,73.94,0.010338,0.032446,12.3947,0.0058
23.983333,7.2054,37.0724,1.1976,4.7741,630896.0,222678.0,73.91,0.010389,0.0324,12.3963,0.0058
24.0,7.203,37.0699,1.198,4.5616,630665.0,222944.0,73.88,0.010426,0.032394,12.398,0.0058
24.016667,7.2091,37.0724,1.1977,6.6548,630427.0,223213.0,73.85,0.010071,0.032647,12.3997,0.0058
24.033333,7.2079,37.0721,1.1975,8.6139,630248.0,223457.0,73.83,0.013269,0.030289,12.4013,0.0058
24.05,7.2074,37.0719,1.1985,10.3954,630115.0,223681.0,73.8,0.015751,0.028438,12.403,0.0058
24.066667,7.207,37.0779,1.2002,12.0605,630017.0,223890.0,73.78,0.017676,0.027003,12.4047,0.0058
24.083333,7.207,37.0777,1.2011,13.574,629948.0,224087.0,73.76,0.019242,0.02585,12.4063,0.0059
24.1,7.206,37.0665,1.2002,15.0087,629902.0,224274.0,73.74,0.02051,0.024906,12.408,0.0059
24.116667,7.2057,37.0768,1.2006,16.3382,629876.0,224452.0,73.73,0.021603,0.024071,12.4097,0.0059
24.133333,7.2036,37.0844,1.2012,17.6545,629866.0,224623.0,73.71,0.022512,0.023413,12.4113,0.0059
24.15,7.2023,37.0903,1.2005,18.9212,629872.0,224787.0,73.7,0.02334,0.022809,12.413,0.0059
24.166667,7.2081,37.0901,1.2,20.1188,629891.0,224946.0,73.69,0.024076,0.022271,12.4146,0.0059
24.183333,7.2066,37.0796,1.2004,21.2954,629922.0,225100.0,73.67,0.024722,0.021794,12.4163,0.0059
24.2,7.2055,37.0758,1.1998,22.3248,629964.0,225249.0,73.66,0.025331,0.02132,12.418,0.0059
24.216667,7.2039,37.0681,1.201,23.3369,630015.0,225394.0,73.65,0.025828,0.020944,12.4196,0.0059
24.233333,7.2052,37.0726,1.2015,24.2359,630075.0,225535.0,73.64,0.026294,0.020586,12.4213,0.0059
24.25,7.2057,37.0697,1.2016,25.1337,630142.0,225673.0,73.63,0.026676,0.020309,12.423,0.0059
24.266667,7.2045,37.06,1.2016,25.9464,630216.0,225808.0,73.62,0.027048,0.020029,12.4246,0.0059
24.283333,7.1994,37.0623,1.2021,26.8904,630295.0,225940.0,73.61,0.027377,0.019773,12.4263,0.0059
24.3,7.1984,37.0578,1.2013,27.6321,630382.0,226070.0,73.6,0.027734,0.01951,12.428,0.0059
24.316667,7.199,37.0516,1.2011,28.1915,630473.0,226197.0,73.6,0.028007,0.019302,12.4296,0.0059
24.333333,7.2014,37.0457,1.201,28.7554,630568.0,226323.0,73.59,0.028208,0.019147,12.4313,0.0059
24.35,7.1998,37.0432,1.2009,29.4111,630667.0,226447.0,73.58,0.028405,0.018997,12.433,0.0059
24.366667,7.2035,37.0472,1.2015,30.0927,630770.0,226570.0,73.57,0.028626,0.018832,12.4346,0.0059
24.383333,7.2049,37.0462,1.202,30.7123,630877.0,226691.0,73.57,0.028843,0.018674,12.4363,0.0059
24.4,7.2063,37.036,1.2013,31.2105,630988.0,226810.0,73.56,0.029037,0.01853,12.438,0.0059
24.416667,7.2081,37.0353,1.202,31.7837,631101.0,226928.0,73.55,0.029194,0.018408,12.4396,0.0059
24.433333,7.2109,37.0425,1.2012,32.2713,631218.0,227045.0,73.55,0.029364,0.018283,12.4413,0.0059
24.45,7.209,37.0312,1.2009,32.7862,631337.0,227160.0,73.54,0.029499,0.01819,12.443,0.0059
24.466667,7.2098,37.0437,1.201,33.3449,631459.0,227275.0,73.53,0.029656,0.018066,12.4446,0.0059
24.483333,7.21,37.0431,1.2001,33.7863,631583.0,227388.0,73.53,0.029805,0.017962,12.4463,0.0059
24.5,7.2083,37.0382,1.2009,34.2063,631710.0,227500.0,73.52,0.029927,0.017872,12.448,0.0059
24.516667,7.2109,37.0353,1.2008,34.5243,631839.0,227612.0,73.52,0.030046,0.01778,12.4496,0.0059
24.533333,7.2126,37.0447,1.201,34.9559,631970.0,227722.0,73.51,0.030127,0.01772,12.4513,0.0059
24.55,7.2144,37.0425,1.2015,35.3462,632102.0,227832.0,73.51,0.030232,0.017649,12.4529,0.0059
24.566667,7.2191,37.0494,1.2014,35.5908,632237.0,227942.0,73.5,0.030329,0.017578,12.4546,0.0059
24.583333,7.2199,37.0594,1.2016,35.8651,632372.0,228051.0,73.5,0.030372,0.017557,12.4563,0.0059
24.6,7.2194,37.0563,1.2014,36.1035,632508.0,228159.0,73.49,0.030431,0.017521,12.4579,0.0059
24.616667,7.2231,37.0539,1.2013,36.2641,632645.0,228267.0,73.49,0.030495,0.017471,12.4596,0.006
24.633333,7.2242,37.0618,1.2023,36.4847,632783.0,228375.0,73.48,0.030521,0.017455,12.4613,0.006
24.65,7.2249,37.0598,1.2025,36.7003,632921.0,228483.0,73.48,0.030564,0.017432,12.4629,0.006
24.666667,7.2242,37.0597,1.2026,36.8646,633061.0,228590.0,73.47,0.030615,0.017393,12.4646,0.006
24.683333,7.2227,37.0697,1.2042,36.961,633201.0,228697.0,73.47,0.030658,0.01736,12.4663,0.006
24.7,7.2187,37.0624,1.2038,37.1877,633342.0,228804.0,73.46,0.030677,0.017352,12.4679,0.006
24.716667,7.2196,37.0625,1.2039,37.2992,633484.0,228910.0,73.46,0.030755,0.017282,12.4696,0.006
24.733333,7.2183,37.0613,1.2026,37.3743,633627.0,229016.0,73.45,0.030778,0.017266,12.4713,0.006
24.75,7.2147,37.0652,1.2026,37.5596,633770.0,229122.0,73.45,0.030803,0.017245,12.4729,0.006
24.766667,7.2095,37.0546,1.2029,37.5158,633914.0,229228.0,73.44,0.030854,0.017205,12.4746,0.006
24.783333,7.2123,37.0419,1.2032,37.5964,634059.0,229333.0,73.44,0.030865,0.017185,12.4763,0.006
24.8,7.2146,37.0619,1.2015,37.7748,634204.0,229438.0,73.43,0.030886,0.017164,12.4779,0.006
24.816667,7.2094,37.0637,1.2013,37.9068,634349.0,229543.0,73.43,0.030909,0.017162,12.4796,0.006
24.833333,7.2067,37.0677,1.2003,38.1032,634495.0,229647.0,73.42,0.030951,0.017128,12.4813,0.006
24.85,7.2054,37.0575,1.2013,38.2042,634642.0,229751.0,73.42,0.030997,0.017096,12.4829,0.006
24.866667,7.2101,37.0644,1.2007,38.2985,634790.0,229855.0,73.42,0.03103,0.017063,12.4846,0.006
24.883333,7.2101,37.0732,1.2009,38.4043,634938.0,229959.0,73.41,0.031039,0.017064,12.4862,0.006
24.9,7.2092,37.0717,1.2017,38.4932,635086.0,230063.0,73.41,0.031055,0.01706,12.4879,0.006
24.916667,7.2079,37.0668,1.2012,38.4864,635234.0,230167.0,73.4,0.031078,0.017041,12.4896,0.006
24.933333,7.2056,37.0754,1.201,38.6159,635383.0,230270.0,73.4,0.031084,0.017032,12.4912,0.006
24.95,7.199,37.0778,1.2008,38.6617,635532.0,230374.0,73.4,0.031108,0.01702,12.4929,0.006
24.966667,7.1995,37.0733,1.1994,38.7956,635682.0,230477.0,73.39,0.031119,0.017014,12.4946,0.006
24.983333,7.2001,37.0701,1.1988,38.7676,635832.0,230580.0,73.39,0.031154,0.016983,12.4962,0.006
25.0,7.2007,37.0794,1.199,38.7468,635982.0,230683.0,73.38,0.031151,0.016983,12.4979,0.006
25.016667,7.2012,37.0777,1.1997,38.8556,636132.0,230787.0,73.38,0.031137,0.017002,12.4996,0.006
25.033333,7.1935,37.0799,1.199,38.8273,636282.0,230890.0,73.37,0.031163,0.016981,12.5012,0.006
25.05,7.1932,37.0813,1.198,38.938,636432.0,230993.0,73.37,0.03115,0.016994,12.5029,0.006
25.066667,7.1953,37.0802,1.1976,38.9337,636583.0,231096.0,73.37,0.031173,0.016979,12.5046,0.006
25.083333,7.1981,37.0692,1.1985,38.9823,636733.0,231199.0,73.36,0.031175,0.016975,12.5062,0.006
25.1,7.1979,37.057,1.1985,39.0784,636885.0,231302.0,73.36,0.0312,0.016946,12.5079,0.006
25.116667,7.1945,37.0593,1.1986,39.088,637037.0,231405.0,73.35,0.031232,0.016913,12.5096,0.006
25.133333,7.1969,37.0441,1.1989,39.2432,637189.0,231507.0,73.35,0.03123,0.016917,12.5112,0.006
25.15,7.2007,37.0459,1.1988,39.2442,637342.0,231609.0,73.35,0.031278,0.016872,12.5129,0.0061
25.166667,7.1999,37.0486,1.1984,39.335,637495.0,231711.0,73.34,0.031278,0.016873,12.5146,0.0061
